producto_id,tienda_id,fecha,stock_actual,stock_minimo,stock_seguridad,unidades_vendidas,unidades_recibidas
2602,5,2024-09-16,159,30,12,6,0
3409,5,2024-09-16,219,100,40,0,0
3162,5,2024-09-16,153,50,20,49,0
2838,5,2024-09-16,181,75,30,23,200
2454,5,2024-09-16,203,50,20,6,0
2587,5,2024-09-16,103,20,8,24,0
2960,5,2024-09-16,209,40,16,8,0
3405,5,2024-09-16,136,50,20,4,0
3031,5,2024-09-16,128,40,16,8,0
2125,5,2024-09-16,52,40,16,23,150
2272,5,2024-09-16,118,40,16,6,0
3420,5,2024-09-16,152,30,12,8,0
2176,5,2024-09-16,153,40,16,4,0
3366,5,2024-09-16,95,20,8,11,0
2280,5,2024-09-16,40,30,12,13,0
2576,5,2024-09-16,36,20,8,36,0
2562,5,2024-09-16,52,30,12,23,0
3821,5,2024-09-16,260,100,40,1,0
3310,5,2024-09-16,318,100,40,54,0
3008,5,2024-09-16,56,20,8,12,0
2479,5,2024-09-16,139,30,12,13,0
3192,5,2024-09-16,134,30,12,7,0
3119,5,2024-09-16,128,40,16,21,0
2956,5,2024-09-16,11,30,12,3,0
3608,5,2024-09-16,134,50,20,17,0
3450,5,2024-09-16,166,50,20,11,300
2082,5,2024-09-16,287,100,40,47,0
2396,5,2024-09-16,100,30,12,5,0
2815,5,2024-09-16,48,30,12,3,150
2541,5,2024-09-16,57,20,8,70,0
3338,5,2024-09-16,200,50,20,6,0
2156,5,2024-09-16,106,40,16,46,100
3217,5,2024-09-16,102,50,20,15,0
3077,5,2024-09-16,134,40,16,6,0
2766,5,2024-09-16,108,50,20,32,0
3057,5,2024-09-16,194,40,16,6,150
3196,5,2024-09-16,182,75,30,11,0
2279,5,2024-09-16,25,20,8,0,0
3210,5,2024-09-16,97,30,12,0,0
3737,5,2024-09-16,225,100,40,19,0
2920,5,2024-09-16,196,50,20,1,0
3611,5,2024-09-16,138,50,20,28,0
2643,5,2024-09-16,60,30,12,7,0
3750,5,2024-09-16,75,20,8,11,0
2427,5,2024-09-16,104,30,12,33,300
3506,5,2024-09-16,99,40,16,9,0
2879,5,2024-09-16,124,30,12,27,50
3347,5,2024-09-16,106,75,30,15,0
3368,5,2024-09-16,61,30,12,9,150
2307,5,2024-09-16,52,20,8,17,0
2821,5,2024-09-16,91,30,12,7,0
3276,5,2024-09-16,82,100,40,12,0
2840,5,2024-09-16,98,20,8,2,300
3696,5,2024-09-16,65,75,30,10,0
2711,5,2024-09-16,391,75,30,12,0
3109,5,2024-09-16,132,40,16,22,0
2515,5,2024-09-16,139,50,20,42,0
2876,5,2024-09-16,220,50,20,12,0
2276,5,2024-09-16,169,75,30,6,0
3412,5,2024-09-16,103,20,8,16,150
2731,5,2024-09-16,128,30,12,50,0
3474,5,2024-09-16,108,40,16,13,200
3787,5,2024-09-16,319,75,30,76,0
3442,5,2024-09-16,95,40,16,12,0
2996,5,2024-09-16,82,20,8,30,0
3534,5,2024-09-16,123,30,12,17,0
2168,5,2024-09-16,110,40,16,9,0
2929,5,2024-09-16,89,30,12,35,0
3635,5,2024-09-16,55,30,12,8,0
3234,5,2024-09-16,101,30,12,19,0
2822,5,2024-09-16,145,40,16,26,0
3131,5,2024-09-16,125,30,12,16,0
2391,5,2024-09-16,135,50,20,1,0
3653,5,2024-09-16,224,50,20,0,0
2343,5,2024-09-16,107,30,12,0,0
2660,5,2024-09-16,120,30,12,23,0
2400,5,2024-09-16,168,40,16,6,0
2694,5,2024-09-16,89,50,20,6,0
2158,5,2024-09-16,209,50,20,2,0
3107,5,2024-09-16,207,40,16,17,0
2200,5,2024-09-16,124,40,16,11,0
3723,5,2024-09-16,106,30,12,10,0
2477,5,2024-09-16,63,30,12,0,0
3784,5,2024-09-16,149,50,20,43,0
3693,5,2024-09-16,199,75,30,6,0
3388,5,2024-09-16,220,50,20,7,0
2610,5,2024-09-16,51,20,8,2,0
3427,5,2024-09-16,85,30,12,55,300
2967,5,2024-09-16,235,75,30,46,0
2964,5,2024-09-16,57,30,12,7,0
3792,5,2024-09-16,524,75,30,23,0
2015,5,2024-09-16,55,20,8,10,0
3281,5,2024-09-16,60,20,8,33,0
2837,5,2024-09-16,261,40,16,33,0
2142,5,2024-09-16,298,75,30,3,150
2193,5,2024-09-16,18,20,8,61,0
3574,5,2024-09-16,89,20,8,47,200
3658,5,2024-09-16,152,50,20,12,0
3208,5,2024-09-16,145,30,12,9,0
2718,5,2024-09-16,60,20,8,24,0
2971,5,2024-09-16,299,75,30,1,50
2749,5,2024-09-16,136,50,20,5,0
2945,5,2024-09-16,87,20,8,13,300
2658,5,2024-09-16,48,100,40,14,0
3165,5,2024-09-16,243,30,12,18,200
3287,5,2024-09-16,109,50,20,2,0
2483,5,2024-09-16,148,50,20,35,0
3171,5,2024-09-16,72,20,8,9,0
2770,5,2024-09-16,183,40,16,2,0
2145,5,2024-09-16,27,20,8,16,0
3846,5,2024-09-16,295,50,20,15,0
3706,5,2024-09-16,103,20,8,10,0
2132,5,2024-09-16,78,50,20,14,0
2234,5,2024-09-16,134,40,16,11,0
3297,5,2024-09-16,242,50,20,4,0
3795,5,2024-09-16,12,30,12,27,0
2869,5,2024-09-16,136,30,12,31,0
3233,5,2024-09-16,49,20,8,52,0
3400,5,2024-09-16,108,30,12,3,0
2656,5,2024-09-16,599,100,40,45,0
2053,5,2024-09-16,128,30,12,55,0
3202,5,2024-09-16,30,50,20,15,0
2910,5,2024-09-16,155,50,20,2,0
2533,5,2024-09-16,78,20,8,13,0
3367,5,2024-09-16,102,40,16,31,0
3115,5,2024-09-16,120,30,12,5,200
2252,5,2024-09-16,94,30,12,28,50
2365,5,2024-09-16,31,20,8,13,0
3757,5,2024-09-16,0,40,16,17,0
3060,5,2024-09-16,52,50,20,2,150
3226,5,2024-09-16,203,100,40,6,0
2697,5,2024-09-16,49,20,8,17,0
2461,5,2024-09-16,155,75,30,6,0
3520,5,2024-09-16,31,20,8,0,0
2253,5,2024-09-16,98,30,12,15,0
2900,5,2024-09-16,108,20,8,55,0
3116,5,2024-09-16,312,50,20,16,0
2961,5,2024-09-16,16,30,12,14,0
3130,5,2024-09-16,82,20,8,65,0
2338,5,2024-09-16,69,20,8,4,0
2455,5,2024-09-16,148,50,20,32,0
3775,5,2024-09-16,71,30,12,30,0
2220,5,2024-09-16,57,30,12,0,0
2957,5,2024-09-16,280,75,30,15,0
2043,5,2024-09-16,102,100,40,23,0
3684,5,2024-09-16,71,40,16,4,0
2719,5,2024-09-16,83,40,16,15,0
2511,5,2024-09-16,212,50,20,6,0
3283,5,2024-09-16,229,50,20,0,0
2332,5,2024-09-16,140,50,20,32,0
3363,5,2024-09-16,76,30,12,11,0
3147,5,2024-09-16,206,50,20,3,0
2667,5,2024-09-16,99,50,20,35,0
2894,5,2024-09-16,73,40,16,3,0
2048,5,2024-09-16,92,40,16,11,0
2985,5,2024-09-16,379,75,30,35,0
3577,5,2024-09-16,106,40,16,0,0
3586,5,2024-09-16,221,50,20,28,0
3546,5,2024-09-16,119,30,12,13,0
3382,5,2024-09-16,91,30,12,2,0
2820,5,2024-09-16,166,30,12,5,0
2174,5,2024-09-16,246,75,30,32,0
3004,5,2024-09-16,245,50,20,2,0
2993,5,2024-09-16,217,50,20,3,0
2154,5,2024-09-16,16,30,12,24,0
3665,5,2024-09-16,0,100,40,12,0
2933,5,2024-09-16,37,30,12,1,0
3214,5,2024-09-16,186,50,20,28,0
3152,5,2024-09-16,247,50,20,7,0
2663,5,2024-09-16,83,30,12,13,0
2185,5,2024-09-16,58,20,8,5,0
2948,5,2024-09-16,98,30,12,24,0
2903,5,2024-09-16,45,20,8,13,0
3503,5,2024-09-16,155,30,12,8,0
2618,5,2024-09-16,-6,20,8,10,200
2827,5,2024-09-16,222,75,30,2,0
2834,5,2024-09-16,129,40,16,6,0
2565,5,2024-09-16,16,20,8,20,0
3551,5,2024-09-16,37,20,8,39,0
2093,5,2024-09-16,117,40,16,10,0
2219,5,2024-09-16,225,50,20,0,0
3282,5,2024-09-16,99,30,12,33,0
2315,5,2024-09-16,97,30,12,5,0
2421,5,2024-09-16,24,40,16,18,0
3164,5,2024-09-16,97,30,12,1,0
2366,5,2024-09-16,140,40,16,6,0
2381,5,2024-09-16,0,40,16,2,0
3215,5,2024-09-16,118,20,8,10,0
2274,5,2024-09-16,36,20,8,5,0
2098,5,2024-09-16,34,20,8,2,0
3640,5,2024-09-16,142,30,12,24,0
3330,5,2024-09-16,26,20,8,16,0
2633,5,2024-09-16,136,40,16,0,150
3132,5,2024-09-16,121,20,8,56,0
2858,5,2024-09-16,59,30,12,11,0
2779,5,2024-09-16,34,30,12,30,0
2773,5,2024-09-16,138,30,12,5,0
2345,5,2024-09-16,32,40,16,17,0
2845,5,2024-09-16,157,50,20,7,0
2305,5,2024-09-16,285,50,20,20,150
3532,5,2024-09-16,61,20,8,4,0
3410,5,2024-09-16,213,40,16,7,0
3612,5,2024-09-16,65,40,16,7,0
2436,5,2024-09-16,70,30,12,4,0
3199,5,2024-09-16,142,50,20,0,150
3129,5,2024-09-16,146,40,16,6,0
3502,5,2024-09-16,61,30,12,6,0
3662,5,2024-09-16,147,40,16,22,0
2991,5,2024-09-16,0,40,16,15,0
2758,5,2024-09-16,56,20,8,7,0
3418,5,2024-09-16,264,75,30,4,0
3516,5,2024-09-16,137,40,16,3,0
3037,5,2024-09-16,73,40,16,4,0
3236,5,2024-09-16,137,50,20,11,0
3139,5,2024-09-16,49,50,20,9,0
3668,5,2024-09-16,91,100,40,80,0
2691,5,2024-09-16,114,40,16,17,0
3531,5,2024-09-16,113,50,20,0,0
2626,5,2024-09-16,224,50,20,8,100
3813,5,2024-09-16,268,75,30,57,200
2170,5,2024-09-16,72,50,20,5,300
3470,5,2024-09-16,200,50,20,5,0
2507,5,2024-09-16,18,20,8,0,0
2198,5,2024-09-16,64,75,30,18,0
2921,5,2024-09-16,123,20,8,1,200
2755,5,2024-09-16,226,50,20,3,0
3466,5,2024-09-16,258,75,30,37,0
2434,5,2024-09-16,32,30,12,9,0
3557,5,2024-09-16,75,40,16,0,0
2412,5,2024-09-16,86,20,8,4,0
3248,5,2024-09-16,60,20,8,11,0
3724,5,2024-09-16,231,50,20,3,0
3839,5,2024-09-16,202,40,16,13,0
2752,5,2024-09-16,187,50,20,17,0
3561,5,2024-09-16,63,30,12,9,100
2655,5,2024-09-16,2,20,8,32,0
2127,5,2024-09-16,58,40,16,22,0
2370,5,2024-09-16,317,100,40,2,0
2080,5,2024-09-16,75,20,8,3,0
3642,5,2024-09-16,87,30,12,16,0
3701,5,2024-09-16,119,40,16,17,0
3491,5,2024-09-16,32,20,8,23,0
2741,5,2024-09-16,266,100,40,1,150
2935,5,2024-09-16,130,40,16,7,0
2853,5,2024-09-16,51,30,12,14,0
3710,5,2024-09-16,98,50,20,4,0
2472,5,2024-09-16,157,40,16,1,0
2449,5,2024-09-16,19,20,8,4,0
2141,5,2024-09-16,219,75,30,38,0
2740,5,2024-09-16,52,40,16,22,0
2571,5,2024-09-16,6,20,8,13,0
3154,5,2024-09-16,35,40,16,1,0
2447,5,2024-09-16,54,30,12,1,0
2186,5,2024-09-16,74,30,12,14,0
3591,5,2024-09-16,48,20,8,13,150
2257,5,2024-09-16,101,40,16,81,0
2002,5,2024-09-16,62,30,12,26,0
3158,5,2024-09-16,100,40,16,31,0
3673,5,2024-09-16,94,30,12,44,0
2078,5,2024-09-16,138,40,16,7,0
2762,5,2024-09-16,114,30,12,9,0
2474,5,2024-09-16,171,50,20,29,0
3065,5,2024-09-16,206,50,20,1,0
2411,5,2024-09-16,43,40,16,0,0
3256,5,2024-09-16,154,50,20,20,0
3084,5,2024-09-16,122,20,8,11,0
3313,5,2024-09-16,123,30,12,11,0
2249,5,2024-09-16,327,50,20,6,0
3799,5,2024-09-16,293,75,30,32,0
3423,5,2024-09-16,80,20,8,1,0
2327,5,2024-09-16,70,20,8,2,0
3774,5,2024-09-16,106,20,8,14,0
2536,5,2024-09-16,136,50,20,0,0
2146,5,2024-09-16,39,40,16,7,0
2919,5,2024-09-16,125,30,12,2,0
2209,5,2024-09-16,145,50,20,9,0
3448,5,2024-09-16,0,40,16,20,0
2886,5,2024-09-16,145,50,20,22,0
3725,5,2024-09-16,352,75,30,22,300
3188,5,2024-09-16,18,75,30,5,0
2584,5,2024-09-16,125,30,12,6,0
2864,5,2024-09-16,160,50,20,12,100
2556,5,2024-09-16,177,30,12,31,0
2976,5,2024-09-16,202,75,30,9,0
2898,5,2024-09-16,264,40,16,21,0
2027,5,2024-09-16,82,50,20,13,0
2233,5,2024-09-16,151,30,12,8,200
2721,5,2024-09-16,54,40,16,15,0
2904,5,2024-09-16,85,40,16,0,0
2753,5,2024-09-16,5,40,16,17,0
2742,5,2024-09-16,90,40,16,17,0
3292,5,2024-09-16,111,40,16,0,50
3447,5,2024-09-16,87,40,16,25,0
3260,5,2024-09-16,223,50,20,8,0
2878,5,2024-09-16,242,100,40,51,0
2509,5,2024-09-16,0,30,12,0,0
2521,5,2024-09-16,99,75,30,40,0
2409,5,2024-09-16,223,75,30,12,100
3146,5,2024-09-16,67,30,12,23,0
2867,5,2024-09-16,197,40,16,2,0
2147,5,2024-09-16,155,40,16,75,0
2450,5,2024-09-16,136,30,12,25,0
2888,5,2024-09-16,133,40,16,26,0
2245,5,2024-09-16,22,50,20,31,0
2810,5,2024-09-16,96,30,12,42,0
3091,5,2024-09-16,22,30,12,16,0
3263,5,2024-09-16,145,40,16,4,0
3822,5,2024-09-16,216,40,16,4,300
2316,5,2024-09-16,414,100,40,9,0
2340,5,2024-09-16,79,20,8,4,0
3246,5,2024-09-16,72,20,8,1,100
2061,5,2024-09-16,216,50,20,10,0
2620,5,2024-09-16,237,40,16,35,0
2289,5,2024-09-16,262,40,16,19,0
2162,5,2024-09-16,160,30,12,22,0
3765,5,2024-09-16,83,20,8,15,0
2390,5,2024-09-16,44,40,16,49,200
2734,5,2024-09-16,105,30,12,15,300
2270,5,2024-09-16,168,75,30,2,0
2102,5,2024-09-16,123,40,16,4,0
2847,5,2024-09-16,117,30,12,13,0
3748,5,2024-09-16,279,50,20,1,0
2512,5,2024-09-16,54,20,8,37,50
3639,5,2024-09-16,29,20,8,8,50
3318,5,2024-09-16,148,30,12,19,0
3501,5,2024-09-16,112,20,8,19,0
2054,5,2024-09-16,131,40,16,8,0
3407,5,2024-09-16,252,100,40,1,0
3425,5,2024-09-16,168,50,20,4,0
3062,5,2024-09-16,435,75,30,3,0
3081,5,2024-09-16,42,20,8,14,0
3252,5,2024-09-16,432,100,40,1,0
3806,5,2024-09-16,292,75,30,14,0
2112,5,2024-09-16,209,50,20,14,0
3262,5,2024-09-16,223,100,40,2,0
3386,5,2024-09-16,82,20,8,4,0
2703,5,2024-09-16,12,40,16,2,200
3279,5,2024-09-16,31,30,12,1,0
2374,5,2024-09-16,79,20,8,11,0
3771,5,2024-09-16,201,50,20,8,50
2715,5,2024-09-16,51,30,12,7,0
2057,5,2024-09-16,8,30,12,2,0
2804,5,2024-09-16,149,50,20,14,200
3049,5,2024-09-16,16,40,16,8,0
2184,5,2024-09-16,218,75,30,10,150
3255,5,2024-09-16,5,30,12,4,100
3244,5,2024-09-16,131,40,16,4,0
2550,5,2024-09-16,294,100,40,3,100
2298,5,2024-09-16,9,30,12,8,0
3438,5,2024-09-16,72,20,8,22,0
2284,5,2024-09-16,125,50,20,7,0
3504,5,2024-09-16,427,75,30,26,0
2067,5,2024-09-16,168,30,12,5,0
2324,5,2024-09-16,69,20,8,11,0
3429,5,2024-09-16,194,50,20,18,100
3178,5,2024-09-16,244,75,30,1,0
2135,5,2024-09-16,0,50,20,26,0
3102,5,2024-09-16,142,20,8,45,0
2457,5,2024-09-16,161,50,20,18,0
3011,5,2024-09-16,7,30,12,0,0
2460,5,2024-09-16,59,50,20,69,0
3729,5,2024-09-16,101,40,16,15,0
3066,5,2024-09-16,76,40,16,9,0
3024,5,2024-09-16,44,40,16,8,0
2072,5,2024-09-16,501,100,40,7,0
3010,5,2024-09-16,263,50,20,6,0
3621,5,2024-09-16,46,20,8,0,0
2524,5,2024-09-16,163,50,20,10,0
3661,5,2024-09-16,84,30,12,2,0
2613,5,2024-09-16,220,40,16,53,0
2995,5,2024-09-16,44,40,16,14,0
3322,5,2024-09-16,63,30,12,59,200
2031,5,2024-09-16,198,75,30,9,0
3835,5,2024-09-16,166,50,20,1,0
2559,5,2024-09-16,104,50,20,10,0
3435,5,2024-09-16,51,40,16,24,0
2021,5,2024-09-16,196,40,16,8,0
2442,5,2024-09-16,101,50,20,9,0
2778,5,2024-09-16,318,75,30,15,200
2133,5,2024-09-16,88,50,20,14,0
2183,5,2024-09-16,284,100,40,24,0
2983,5,2024-09-16,145,30,12,8,0
2318,5,2024-09-16,232,50,20,23,0
2255,5,2024-09-16,115,40,16,4,0
2137,5,2024-09-16,212,50,20,26,0
2671,5,2024-09-16,561,100,40,46,0
3012,5,2024-09-16,351,100,40,52,0
2106,5,2024-09-16,123,30,12,19,100
2831,5,2024-09-16,115,50,20,2,50
2974,5,2024-09-16,0,20,8,5,0
3705,5,2024-09-16,139,75,30,10,0
3088,5,2024-09-16,61,20,8,2,200
3124,5,2024-09-16,178,50,20,13,0
3254,5,2024-09-16,10,30,12,68,0
3001,5,2024-09-16,38,20,8,3,0
2736,5,2024-09-16,331,75,30,15,0
3811,5,2024-09-16,178,75,30,1,300
2906,5,2024-09-16,72,40,16,43,300
3265,5,2024-09-16,350,100,40,11,0
2544,5,2024-09-16,74,20,8,21,0
3628,5,2024-09-16,346,100,40,15,0
3517,5,2024-09-16,97,40,16,5,100
3518,5,2024-09-16,36,20,8,12,0
3522,5,2024-09-16,183,30,12,14,300
2230,5,2024-09-16,21,20,8,26,100
2405,5,2024-09-16,67,40,16,21,0
3824,5,2024-09-16,338,75,30,10,0
3717,5,2024-09-16,147,40,16,4,0
2344,5,2024-09-16,41,20,8,21,0
3038,5,2024-09-16,209,40,16,34,0
3194,5,2024-09-16,116,40,16,7,0
3714,5,2024-09-16,10,30,12,20,0
2397,5,2024-09-16,114,30,12,0,0
2497,5,2024-09-16,54,20,8,6,0
3462,5,2024-09-16,86,40,16,7,0
2756,5,2024-09-16,347,75,30,7,0
3634,5,2024-09-16,102,30,12,2,50
3505,5,2024-09-16,93,20,8,11,300
2159,5,2024-09-16,180,50,20,21,0
2499,5,2024-09-16,89,30,12,8,0
3319,5,2024-09-16,43,20,8,15,0
3674,5,2024-09-16,76,20,8,41,0
2526,5,2024-09-16,90,50,20,9,0
2207,5,2024-09-16,0,40,16,8,0
3022,5,2024-09-16,128,30,12,16,0
2895,5,2024-09-16,29,50,20,27,0
3647,5,2024-09-16,152,40,16,2,0
3455,5,2024-09-16,93,50,20,9,0
2091,5,2024-09-16,113,40,16,9,0
3742,5,2024-09-16,135,40,16,4,0
3351,5,2024-09-16,86,30,12,15,0
3815,5,2024-09-16,135,40,16,4,50
2076,5,2024-09-16,67,50,20,31,0
3659,5,2024-09-16,110,30,12,16,0
2828,5,2024-09-16,55,50,20,61,100
3195,5,2024-09-16,81,30,12,5,0
3349,5,2024-09-16,111,50,20,39,0
2432,5,2024-09-16,96,50,20,21,0
2470,5,2024-09-16,124,50,20,3,0
3308,5,2024-09-16,69,20,8,23,0
3700,5,2024-09-16,19,30,12,3,0
3235,5,2024-09-16,3,20,8,31,0
3736,5,2024-09-16,32,30,12,47,0
3598,5,2024-09-16,100,40,16,17,0
3142,5,2024-09-16,210,40,16,24,0
2309,5,2024-09-16,113,20,8,14,0
2846,5,2024-09-16,0,20,8,42,0
2203,5,2024-09-16,189,40,16,23,0
2722,5,2024-09-16,149,30,12,0,100
2435,5,2024-09-16,138,50,20,14,0
2775,5,2024-09-16,39,75,30,32,200
3446,5,2024-09-16,0,40,16,7,0
2491,5,2024-09-16,550,100,40,4,0
3541,5,2024-09-16,104,40,16,14,0
2335,5,2024-09-16,120,75,30,1,0
2260,5,2024-09-16,661,100,40,0,0
2333,5,2024-09-16,52,30,12,7,0
2445,5,2024-09-16,336,100,40,14,0
3731,5,2024-09-16,144,30,12,2,50
2950,5,2024-09-16,173,40,16,3,0
2875,5,2024-09-16,41,75,30,50,200
3374,5,2024-09-16,300,100,40,7,0
3359,5,2024-09-16,155,40,16,12,0
2809,5,2024-09-16,71,20,8,5,0
3249,5,2024-09-16,177,75,30,11,0
2075,5,2024-09-16,158,50,20,1,50
2696,5,2024-09-16,56,30,12,31,0
2311,5,2024-09-16,266,50,20,4,0
3648,5,2024-09-16,84,50,20,21,0
2364,5,2024-09-16,35,30,12,56,0
3294,5,2024-09-16,120,30,12,3,0
2739,5,2024-09-16,48,20,8,14,0
3337,5,2024-09-16,44,50,20,0,50
2066,5,2024-09-16,151,30,12,20,0
2796,5,2024-09-16,119,40,16,5,0
2641,5,2024-09-16,80,40,16,2,0
2143,5,2024-09-16,103,30,12,0,50
2532,5,2024-09-16,123,30,12,4,0
2089,5,2024-09-16,129,30,12,14,0
2175,5,2024-09-16,133,40,16,13,0
3230,5,2024-09-16,159,75,30,2,0
3657,5,2024-09-16,164,50,20,11,0
2322,5,2024-09-16,48,20,8,15,0
3689,5,2024-09-16,140,20,8,36,0
3358,5,2024-09-16,231,75,30,2,0
2901,5,2024-09-16,115,30,12,0,200
2930,5,2024-09-16,8,20,8,13,0
3489,5,2024-09-16,210,40,16,53,0
3413,5,2024-09-16,0,20,8,6,0
3597,5,2024-09-16,90,40,16,8,0
2767,5,2024-09-16,96,30,12,1,0
2423,5,2024-09-16,9,20,8,23,0
2016,5,2024-09-16,212,50,20,0,0
3114,5,2024-09-16,129,50,20,23,0
3328,5,2024-09-16,136,75,30,47,0
2042,5,2024-09-16,278,75,30,14,0
2250,5,2024-09-16,82,100,40,4,0
3186,5,2024-09-16,101,50,20,20,0
2165,5,2024-09-16,155,40,16,33,0
2489,5,2024-09-16,142,50,20,44,0
3341,5,2024-09-16,82,20,8,13,0
2999,5,2024-09-16,75,20,8,47,0
3732,5,2024-09-16,131,30,12,5,0
3740,5,2024-09-16,135,40,16,13,0
2681,5,2024-09-16,114,30,12,8,0
3069,5,2024-09-16,111,30,12,3,50
3524,5,2024-09-16,143,30,12,10,0
2700,5,2024-09-16,111,50,20,2,100
2240,5,2024-09-16,250,50,20,1,0
2488,5,2024-09-16,158,50,20,54,0
3515,5,2024-09-16,103,30,12,25,150
2265,5,2024-09-16,139,50,20,15,0
2022,5,2024-09-16,115,30,12,17,0
3467,5,2024-09-16,0,50,20,3,0
2594,5,2024-09-16,116,50,20,6,0
2229,5,2024-09-16,80,30,12,2,0
3393,5,2024-09-16,194,50,20,4,0
3209,5,2024-09-16,267,50,20,37,0
3512,5,2024-09-16,36,40,16,1,0
3095,5,2024-09-16,195,50,20,3,0
2979,5,2024-09-16,156,50,20,8,0
3221,5,2024-09-16,238,50,20,7,0
3110,5,2024-09-16,110,50,20,12,0
2217,5,2024-09-16,37,50,20,10,0
2880,5,2024-09-16,79,20,8,50,0
3443,5,2024-09-16,17,20,8,32,0
3499,5,2024-09-16,240,75,30,1,0
2844,5,2024-09-16,391,75,30,23,0
2285,5,2024-09-16,328,100,40,76,0
2264,5,2024-09-16,62,40,16,1,0
3728,5,2024-09-16,94,30,12,10,0
2918,5,2024-09-16,194,100,40,12,0
2760,5,2024-09-16,177,100,40,14,0
3082,5,2024-09-16,172,40,16,8,150
3078,5,2024-09-16,140,30,12,26,0
2744,5,2024-09-16,170,100,40,5,200
3379,5,2024-09-16,322,75,30,3,0
3538,5,2024-09-16,48,30,12,15,0
2791,5,2024-09-16,66,20,8,2,150
2595,5,2024-09-16,110,30,12,7,0
3494,5,2024-09-16,332,50,20,8,0
2239,5,2024-09-16,39,30,12,3,0
3245,5,2024-09-16,158,50,20,47,0
2686,5,2024-09-16,95,40,16,37,0
2222,5,2024-09-16,339,75,30,2,0
2597,5,2024-09-16,153,50,20,11,0
3767,5,2024-09-16,145,50,20,8,0
2428,5,2024-09-16,132,40,16,8,0
2360,5,2024-09-16,62,40,16,0,0
3306,5,2024-09-16,66,75,30,21,0
2535,5,2024-09-16,245,50,20,15,0
2816,5,2024-09-16,215,75,30,29,0
3730,5,2024-09-16,149,40,16,10,0
3582,5,2024-09-16,25,30,12,33,0
3335,5,2024-09-16,0,75,30,15,0
3406,5,2024-09-16,513,100,40,2,0
2007,5,2024-09-16,83,20,8,33,200
3090,5,2024-09-16,55,20,8,8,0
3117,5,2024-09-16,97,50,20,12,0
2835,5,2024-09-16,149,50,20,3,0
3312,5,2024-09-16,47,20,8,18,0
2538,5,2024-09-16,44,20,8,1,0
3259,5,2024-09-16,210,50,20,14,0
3251,5,2024-09-16,84,20,8,3,100
3242,5,2024-09-16,43,20,8,7,0
2833,5,2024-09-16,83,30,12,6,0
2115,5,2024-09-16,103,75,30,14,150
2371,5,2024-09-16,101,75,30,4,50
2006,5,2024-09-16,151,40,16,57,0
2720,5,2024-09-16,31,40,16,20,50
2698,5,2024-09-16,86,20,8,0,0
2139,5,2024-09-16,216,100,40,8,0
2558,5,2024-09-16,65,30,12,19,0
3527,5,2024-09-16,20,75,30,9,0
2959,5,2024-09-16,59,40,16,2,0
2167,5,2024-09-16,32,30,12,0,0
3790,5,2024-09-16,233,75,30,2,0
2776,5,2024-09-16,154,40,16,12,0
2430,5,2024-09-16,116,40,16,0,0
2617,5,2024-09-16,129,30,12,3,0
3449,5,2024-09-16,136,40,16,12,0
2494,5,2024-09-16,169,50,20,3,0
3669,5,2024-09-16,161,50,20,4,200
3071,5,2024-09-16,61,20,8,7,0
3487,5,2024-09-16,-8,75,30,14,0
3101,5,2024-09-16,93,30,12,17,0
3073,5,2024-09-16,75,20,8,2,0
3836,5,2024-09-16,153,50,20,3,0
2232,5,2024-09-16,169,50,20,3,0
2464,5,2024-09-16,79,50,20,6,0
2292,5,2024-09-16,110,50,20,0,0
3098,5,2024-09-16,54,20,8,3,0
3769,5,2024-09-16,18,20,8,38,0
2599,5,2024-09-16,102,40,16,10,100
3543,5,2024-09-16,137,50,20,15,0
2152,5,2024-09-16,68,50,20,46,0
3042,5,2024-09-16,201,40,16,8,0
2530,5,2024-09-16,94,40,16,18,0
3373,5,2024-09-16,326,75,30,18,0
3092,5,2024-09-16,203,50,20,34,0
2891,5,2024-09-16,64,30,12,27,0
2326,5,2024-09-16,97,40,16,7,0
3637,5,2024-09-16,47,40,16,82,0
3300,2,2024-09-15,135,40,16,11,0
2285,1,2024-09-16,174,40,16,13,0
3615,1,2024-09-15,304,75,30,27,0
3772,2,2024-09-16,90,40,16,11,200
3710,2,2024-09-16,86,20,8,6,0
3104,4,2024-09-15,124,50,20,3,0
2047,4,2024-09-16,133,50,20,7,0
2154,1,2024-09-16,57,40,16,29,0
3516,2,2024-09-15,23,100,40,25,0
2402,3,2024-09-16,54,30,12,3,100
2232,4,2024-09-16,74,30,12,0,0
3286,1,2024-09-16,0,40,16,3,0
3038,2,2024-09-16,236,40,16,2,0
2436,3,2024-09-16,135,30,12,28,0
2522,3,2024-09-15,40,75,30,25,0
3281,2,2024-09-16,169,30,12,2,0
2398,5,2024-09-16,69,20,8,0,0
3098,2,2024-09-16,124,50,20,1,0
3036,5,2024-09-15,281,50,20,13,0
2908,5,2024-09-15,62,30,12,5,0
2971,5,2024-09-16,299,75,30,1,50
3735,5,2024-09-15,162,40,16,31,0
2070,4,2024-09-16,119,40,16,26,0
2057,4,2024-09-16,347,100,40,14,0
2535,5,2024-09-15,80,20,8,1,0
2087,4,2024-09-15,49,20,8,14,0
2413,2,2024-09-15,223,75,30,7,0
3068,1,2024-09-16,57,30,12,8,0
2430,4,2024-09-15,117,50,20,8,300
3743,2,2024-09-16,307,50,20,12,0
